EID,l1tex__lsuin_requests.sum,l1tex__texin_requests.sum,sm__inst_executed_pipe_alu.sum,sm__inst_executed_pipe_fma.sum,sm__inst_executed_pipe_lsu.sum,sm__inst_executed_pipe_tex.sum,sm__inst_issued.sum,sm__thread_inst_executed_pipe_alu_pred_on.sum,sm__thread_inst_executed_pipe_fma_pred_on.sum,sm__threads_launched_shader_ps.sum,sm__threads_launched_shader_ps_killmask_off.sum,sm__threads_launched_shader_ps_killmask_on.sum,sm__threads_launched_shader_vs.sum,sm__warps_launched.sum,gpu__time_duration.avg,l1tex__average_t_sector_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_mem_global_op_ld_lookup_hit.avg.ratio,l1tex__t_sector_hit_rate.avg.ratio,lts__average_t_sector_srcnode_gpc_lookup_hit.avg.ratio,lts__average_t_sector_srcnode_gpc_op_read_lookup_hit.avg.ratio,lts__average_t_sector_srcunit_tex_op_read.avg.ratio,lts__average_t_sector_srcunit_tex_op_read_lookup_hit.avg.ratio,lts__t_sector_hit_rate.avg.ratio
26,143.00,692.00,822.00,677.00,143.00,0.00,2315.00,10336.00,10656.00,0.00,0.00,0.00,0.00,18.00,15055.55556,0.15691,0.15691,0.15691,0.15691,0.31455,0.23246,0.04701,0.03918,0.85522
34,592.00,991.00,3218.00,3513.00,592.00,7.00,9221.00,73408.00,74432.00,0.00,0.00,0.00,0.00,8.00,25009.25926,0.91375,0.90992,0.3198,0.91375,0.70261,0.31775,0.0935,0.01522,0.82329
36,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15861.11111,0.00,0.00,0.00,0.00,0.02145,0.02145,0.00,0.00,0.88498
44,545.00,991.00,2987.00,3260.00,545.00,7.00,8570.00,73440.00,74464.00,0.00,0.00,0.00,0.00,8.00,23981.48148,0.92262,0.91862,0.32597,0.92262,0.87256,0.41884,0.08323,0.08275,0.98722
46,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16148.14815,0.00,0.00,0.00,0.00,0.02128,0.02128,0.00,0.00,0.87648
54,544.00,991.00,2985.00,3259.00,544.00,7.00,8558.00,73088.00,74176.00,0.00,0.00,0.00,0.00,8.00,19870.37037,0.90453,0.90075,0.31544,0.90453,0.85973,0.47515,0.1006,0.1009,0.97976
60,99.00,966.00,612.00,35.00,99.00,0.00,975.00,16960.00,992.00,0.00,0.00,0.00,0.00,8.00,12611.11111,0.65256,0.65256,0.34475,0.65256,0.67012,0.38915,0.18713,0.18713,0.93886
62,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16157.40741,0.00,0.00,0.00,0.00,0.02128,0.02128,0.00,0.00,0.87766
70,592.00,991.00,3218.00,3513.00,592.00,7.00,9210.00,73344.00,74368.00,0.00,0.00,0.00,0.00,8.00,19537.03704,0.90956,0.90569,0.31988,0.90956,0.79345,0.44383,0.10761,0.02398,0.91829
72,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15907.40741,0.00,0.00,0.00,0.00,0.0214,0.0214,0.00,0.00,0.88169
80,545.00,991.00,2987.00,3260.00,545.00,7.00,8570.00,73344.00,74400.00,0.00,0.00,0.00,0.00,8.00,20583.33333,0.92156,0.91755,0.32517,0.92156,0.88456,0.4221,0.08419,0.08419,0.99961
82,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15888.88889,0.00,0.00,0.00,0.00,0.02144,0.02144,0.00,0.00,0.88386
90,544.00,991.00,2985.00,3259.00,544.00,7.00,8558.00,73152.00,74272.00,0.00,0.00,0.00,0.00,8.00,18481.48148,0.91453,0.91068,0.32006,0.91453,0.88075,0.48467,0.09759,0.10413,1.00163
96,99.00,966.00,612.00,35.00,99.00,0.00,975.00,16992.00,960.00,0.00,0.00,0.00,0.00,8.00,11231.48148,0.65306,0.65306,0.34501,0.65306,0.7333,0.44929,0.18738,0.18738,1.00426
98,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18935.18519,0.00,0.00,0.00,0.00,0.02174,0.02174,0.00,0.00,0.96135
100,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13018.51852,0.00,0.00,0.00,0.00,0.02784,0.02784,0.00,0.00,0.98608
102,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15416.66667,0.00,0.00,0.00,0.00,0.022,0.022,0.00,0.00,0.89181
104,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16407.40741,0.00,0.00,0.00,0.00,0.02177,0.02177,0.00,0.00,0.88452
106,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16611.11111,0.00,0.00,0.00,0.00,0.02191,0.02191,0.00,0.00,0.88801
108,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16435.18519,0.00,0.00,0.00,0.00,0.02187,0.02187,0.00,0.00,0.88578
110,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16259.25926,0.00,0.00,0.00,0.00,0.02195,0.02195,0.00,0.00,0.88902
112,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16537.03704,0.00,0.00,0.00,0.00,0.02192,0.02192,0.00,0.00,0.88916
124,1559.00,484.00,19444.00,86442.00,1559.00,0.00,114757.00,426496.00,2735744.00,0.00,0.00,0.00,20971.00,892.00,7944.44444,0.00,0.00,0.00,0.00,0.51328,0.4443,0.00,0.00523,0.5387
128,1684.00,162.00,15998.00,106092.00,1684.00,0.00,132873.00,509472.00,3378144.00,0.00,0.00,0.00,26815.00,842.00,6027.77778,0.00,0.00,0.00,0.00,0.58682,0.52549,0.00,0.00,0.60113
132,818.00,142.00,7771.00,51534.00,818.00,0.00,67505.00,243744.00,1616704.00,0.00,0.00,0.00,12824.00,409.00,5694.44444,0.00,0.00,0.00,0.00,0.63057,0.58152,0.00,0.00,0.65741
136,500.00,142.00,4750.00,31500.00,500.00,0.00,42306.00,150016.00,995456.00,0.00,0.00,0.00,7900.00,250.00,6731.48148,0.00,0.00,0.00,0.00,0.743,0.43679,0.00,0.00,0.76508
140,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99487.00,373536.00,2477824.00,0.00,0.00,0.00,19676.00,625.00,5833.33333,0.00,0.00,0.00,0.00,0.61701,0.51714,0.00,0.00,0.63353
144,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101776.00,359776.00,2382624.00,0.00,0.00,0.00,18927.00,638.00,5824.07407,0.00,0.00,0.00,0.00,0.59476,0.4708,0.00,0.00,0.61045
148,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86667.00,313664.00,2080224.00,0.00,0.00,0.00,16509.00,540.00,6092.59259,0.00,0.00,0.00,0.00,0.53442,0.44366,0.00,0.00,0.55319
152,1768.00,142.00,16796.00,111384.00,1768.00,0.00,138789.00,532448.00,3532256.00,0.00,0.00,0.00,28028.00,884.00,5879.62963,0.00,0.00,0.00,0.00,0.65886,0.63505,0.00,0.00,0.6713
156,966.00,142.00,9177.00,60858.00,966.00,0.00,77439.00,272864.00,1810048.00,0.00,0.00,0.00,14361.00,483.00,6138.88889,0.00,0.00,0.00,0.00,0.74965,0.42823,0.00,0.00,0.76236
160,84.00,142.00,798.00,5292.00,84.00,0.00,7224.00,24704.00,164256.00,0.00,0.00,0.00,1304.00,42.00,6648.14815,0.00,0.00,0.00,0.00,0.64734,0.52049,0.00,0.00,0.75857
164,966.00,142.00,9177.00,60858.00,966.00,0.00,77822.00,273120.00,1809856.00,0.00,0.00,0.00,14361.00,483.00,5157.40741,0.00,0.00,0.00,0.00,0.60898,0.4782,0.00,0.00,0.62869
168,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86356.00,313536.00,2080768.00,0.00,0.00,0.00,16509.00,540.00,5888.88889,0.00,0.00,0.00,0.00,0.60918,0.44486,0.00,0.00,0.6246
172,720.00,142.00,6840.00,45360.00,720.00,0.00,59216.00,208544.00,1381280.00,0.00,0.00,0.00,10968.00,360.00,5694.44444,0.00,0.00,0.00,0.00,0.522,0.45169,0.00,0.00,0.55109
176,80.00,142.00,760.00,5040.00,80.00,0.00,6880.00,24064.00,159360.00,0.00,0.00,0.00,1265.00,40.00,6361.11111,0.00,0.00,0.00,0.00,0.85297,0.39263,0.00,0.00,0.89979
180,2636.00,142.00,25042.00,166068.00,2636.00,0.00,204299.00,785056.00,5206880.00,0.00,0.00,0.00,41323.00,1318.00,6509.25926,0.00,0.00,0.00,0.00,0.57605,0.5031,0.00,0.00,0.58492
184,832.00,188.00,7904.00,52416.00,832.00,0.00,67399.00,249184.00,1652288.00,0.00,0.00,0.00,13120.00,416.00,5000.00,0.00,0.00,0.00,0.00,0.33823,0.22736,0.00,0.00,0.36521
188,1216.00,142.00,11552.00,76608.00,1216.00,0.00,96555.00,368448.00,2443552.00,0.00,0.00,0.00,19385.00,608.00,4935.18519,0.00,0.00,0.00,0.00,0.55632,0.48988,0.00,0.00,0.57341
192,272.00,142.00,2584.00,17136.00,272.00,0.00,23260.00,81376.00,538496.00,0.00,0.00,0.00,4274.00,136.00,5185.18519,0.00,0.00,0.00,0.00,0.66178,0.41145,0.00,0.00,0.70341
196,4.00,142.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,6481.48148,0.00,0.00,0.00,0.00,0.63323,0.626,0.00,0.00,0.95506
200,210.00,142.00,1995.00,13230.00,210.00,0.00,17976.00,62496.00,415296.00,0.00,0.00,0.00,3297.00,105.00,6212.96296,0.00,0.00,0.00,0.00,0.61449,0.53735,0.00,0.00,0.68957
204,364.00,142.00,3458.00,22932.00,364.00,0.00,31111.00,107744.00,716512.00,0.00,0.00,0.00,5676.00,182.00,5842.59259,0.00,0.00,0.00,0.00,0.67414,0.59562,0.00,0.00,0.7229
208,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3424.00,0.00,0.00,0.00,27.00,1.00,7953.7037,0.00,0.00,0.00,0.00,0.84734,0.40126,0.00,0.00,0.9902
220,1334.00,142.00,12673.00,84042.00,1334.00,0.00,107496.00,398528.00,2644832.00,0.00,0.00,0.00,20971.00,667.00,5907.40741,0.00,0.00,0.00,0.00,0.51313,0.47981,0.00,0.00,0.53803
224,1684.00,142.00,15998.00,106092.00,1684.00,0.00,132341.00,509376.00,3380800.00,0.00,0.00,0.00,26815.00,842.00,5990.74074,0.00,0.00,0.00,0.00,0.60111,0.57327,0.00,0.00,0.64513
228,818.00,142.00,7771.00,51534.00,818.00,0.00,66835.00,243680.00,1615648.00,0.00,0.00,0.00,12824.00,409.00,4629.62963,0.00,0.00,0.00,0.00,0.67334,0.6239,0.00,0.00,0.7027
232,500.00,142.00,4750.00,31500.00,500.00,0.00,42093.00,150080.00,995488.00,0.00,0.00,0.00,7900.00,250.00,5425.92593,0.00,0.00,0.00,0.00,0.73024,0.50614,0.00,0.00,0.75869
236,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99791.00,373824.00,2475296.00,0.00,0.00,0.00,19676.00,625.00,5685.18519,0.00,0.00,0.00,0.00,0.57922,0.54406,0.00,0.00,0.59823
240,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101624.00,359584.00,2385824.00,0.00,0.00,0.00,18927.00,638.00,5731.48148,0.00,0.00,0.00,0.00,0.52956,0.49569,0.00,0.00,0.54716
244,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86654.00,313952.00,2080256.00,0.00,0.00,0.00,16509.00,540.00,6129.62963,0.00,0.00,0.00,0.00,0.51883,0.48004,0.00,0.00,0.54247
248,1768.00,142.00,16796.00,111384.00,1768.00,0.00,139142.00,532320.00,3531520.00,0.00,0.00,0.00,28028.00,884.00,4925.92593,0.00,0.00,0.00,0.00,0.65898,0.63513,0.00,0.00,0.68052
252,966.00,142.00,9177.00,60858.00,966.00,0.00,78135.00,272960.00,1809280.00,0.00,0.00,0.00,14361.00,483.00,4657.40741,0.00,0.00,0.00,0.00,0.5384,0.49568,0.00,0.00,0.59255
256,84.00,188.00,798.00,5292.00,84.00,0.00,7224.00,24768.00,164160.00,0.00,0.00,0.00,1304.00,42.00,6092.59259,0.00,0.00,0.00,0.00,0.59517,0.54815,0.00,0.00,0.72464
260,966.00,142.00,9177.00,60858.00,966.00,0.00,78042.00,272608.00,1809056.00,0.00,0.00,0.00,14361.00,483.00,5611.11111,0.00,0.00,0.00,0.00,0.57902,0.53641,0.00,0.00,0.60117
264,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86724.00,313568.00,2082144.00,0.00,0.00,0.00,16509.00,540.00,5750.00,0.00,0.00,0.00,0.00,0.49691,0.45832,0.00,0.00,0.51708
268,720.00,142.00,6840.00,45360.00,720.00,0.00,59415.00,208768.00,1383072.00,0.00,0.00,0.00,10968.00,360.00,5685.18519,0.00,0.00,0.00,0.00,0.57442,0.5237,0.00,0.00,0.62588
272,80.00,142.00,760.00,5040.00,80.00,0.00,6880.00,24064.00,159424.00,0.00,0.00,0.00,1265.00,40.00,6842.59259,0.00,0.00,0.00,0.00,0.8856,0.26822,0.00,0.00,0.92695
276,2636.00,142.00,25042.00,166068.00,2636.00,0.00,204404.00,785120.00,5209952.00,0.00,0.00,0.00,41323.00,1318.00,5916.66667,0.00,0.00,0.00,0.00,0.54251,0.52462,0.00,0.00,0.55213
280,832.00,142.00,7904.00,52416.00,832.00,0.00,67762.00,249216.00,1652832.00,0.00,0.00,0.00,13120.00,416.00,5000.00,0.00,0.00,0.00,0.00,0.32259,0.22125,0.00,0.00,0.35568
284,1216.00,142.00,11552.00,76608.00,1216.00,0.00,97276.00,368416.00,2443776.00,0.00,0.00,0.00,19385.00,608.00,5870.37037,0.00,0.00,0.00,0.00,0.54636,0.51176,0.00,0.00,0.56432
288,272.00,142.00,2584.00,17136.00,272.00,0.00,23257.00,81216.00,538624.00,0.00,0.00,0.00,4274.00,136.00,6175.92593,0.00,0.00,0.00,0.00,0.46033,0.39551,0.00,0.00,0.52688
292,4.00,138.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,5555.55556,0.00,0.00,0.00,0.00,0.63429,0.6302,0.00,0.00,0.96245
296,210.00,142.00,1995.00,13230.00,210.00,0.00,17982.00,62560.00,415488.00,0.00,0.00,0.00,3297.00,105.00,6212.96296,0.00,0.00,0.00,0.00,0.61543,0.53754,0.00,0.00,0.69013
300,364.00,142.00,3458.00,22932.00,364.00,0.00,31093.00,107936.00,715104.00,0.00,0.00,0.00,5676.00,182.00,5861.11111,0.00,0.00,0.00,0.00,0.67533,0.596,0.00,0.00,0.72412
304,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3392.00,0.00,0.00,0.00,27.00,1.00,7212.96296,0.00,0.00,0.00,0.00,0.5818,0.57696,0.00,0.00,1.03291
316,1334.00,142.00,12673.00,84042.00,1334.00,0.00,108071.00,398336.00,2641824.00,0.00,0.00,0.00,20971.00,667.00,5870.37037,0.00,0.00,0.00,0.00,0.50667,0.47326,0.00,0.00,0.52669
320,1684.00,142.00,15998.00,106092.00,1684.00,0.00,132482.00,509536.00,3378560.00,0.00,0.00,0.00,26815.00,842.00,5990.74074,0.00,0.00,0.00,0.00,0.57988,0.55204,0.00,0.00,0.61469
324,818.00,142.00,7771.00,51534.00,818.00,0.00,66422.00,243584.00,1615488.00,0.00,0.00,0.00,12824.00,409.00,5870.37037,0.00,0.00,0.00,0.00,0.84138,0.46722,0.00,0.00,0.85332
328,500.00,188.00,4750.00,31500.00,500.00,0.00,42056.00,150208.00,998272.00,0.00,0.00,0.00,7900.00,250.00,5962.96296,0.00,0.00,0.00,0.00,0.53583,0.47464,0.00,0.00,0.57579
332,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99573.00,373856.00,2480416.00,0.00,0.00,0.00,19676.00,625.00,5694.44444,0.00,0.00,0.00,0.00,0.57107,0.53592,0.00,0.00,0.5895
336,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101310.00,359264.00,2385088.00,0.00,0.00,0.00,18927.00,638.00,5768.51852,0.00,0.00,0.00,0.00,0.52419,0.49032,0.00,0.00,0.54179
340,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86296.00,313888.00,2082656.00,0.00,0.00,0.00,16509.00,540.00,6074.07407,0.00,0.00,0.00,0.00,0.51626,0.47763,0.00,0.00,0.53693
344,1768.00,142.00,16796.00,111384.00,1768.00,0.00,138578.00,532448.00,3532064.00,0.00,0.00,0.00,28028.00,884.00,5925.92593,0.00,0.00,0.00,0.00,0.65896,0.63511,0.00,0.00,0.67519
348,966.00,142.00,9177.00,60858.00,966.00,0.00,78047.00,273056.00,1809344.00,0.00,0.00,0.00,14361.00,483.00,5703.7037,0.00,0.00,0.00,0.00,0.53763,0.49481,0.00,0.00,0.60232
352,84.00,142.00,798.00,5292.00,84.00,0.00,7222.00,24736.00,164256.00,0.00,0.00,0.00,1304.00,42.00,6203.7037,0.00,0.00,0.00,0.00,0.59594,0.54894,0.00,0.00,0.72505
356,966.00,142.00,9177.00,60858.00,966.00,0.00,77857.00,272704.00,1807520.00,0.00,0.00,0.00,14361.00,483.00,5722.22222,0.00,0.00,0.00,0.00,0.57253,0.52987,0.00,0.00,0.59468
360,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86747.00,313632.00,2079360.00,0.00,0.00,0.00,16509.00,540.00,5759.25926,0.00,0.00,0.00,0.00,0.48829,0.44981,0.00,0.00,0.51283
364,720.00,142.00,6840.00,45360.00,720.00,0.00,59359.00,208256.00,1383392.00,0.00,0.00,0.00,10968.00,360.00,4648.14815,0.00,0.00,0.00,0.00,0.56383,0.51295,0.00,0.00,0.60334
368,80.00,142.00,760.00,5040.00,80.00,0.00,6880.00,24128.00,159424.00,0.00,0.00,0.00,1265.00,40.00,6527.77778,0.00,0.00,0.00,0.00,0.862,0.31806,0.00,0.00,0.90583
372,2636.00,142.00,25042.00,166068.00,2636.00,0.00,204391.00,785312.00,5206848.00,0.00,0.00,0.00,41323.00,1318.00,6018.51852,0.00,0.00,0.00,0.00,0.55962,0.54172,0.00,0.00,0.57119
376,832.00,142.00,7904.00,52416.00,832.00,0.00,68024.00,249376.00,1653312.00,0.00,0.00,0.00,13120.00,416.00,5935.18519,0.00,0.00,0.00,0.00,0.24998,0.20519,0.00,0.00,0.30726
380,1216.00,142.00,11552.00,76608.00,1216.00,0.00,97324.00,368384.00,2442912.00,0.00,0.00,0.00,19385.00,608.00,5907.40741,0.00,0.00,0.00,0.00,0.56886,0.52881,0.00,0.00,0.58691
384,272.00,142.00,2584.00,17136.00,272.00,0.00,23257.00,80992.00,538336.00,0.00,0.00,0.00,4274.00,136.00,6305.55556,0.00,0.00,0.00,0.00,0.51625,0.39768,0.00,0.00,0.57601
388,4.00,138.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,6629.62963,0.00,0.00,0.00,0.00,0.63171,0.62764,0.00,0.00,0.95854
392,210.00,188.00,1995.00,13230.00,210.00,0.00,17966.00,62528.00,414784.00,0.00,0.00,0.00,3297.00,105.00,6166.66667,0.00,0.00,0.00,0.00,0.61495,0.53794,0.00,0.00,0.6899
396,364.00,142.00,3458.00,22932.00,364.00,0.00,31109.00,107744.00,714880.00,0.00,0.00,0.00,5676.00,182.00,5879.62963,0.00,0.00,0.00,0.00,0.67503,0.59607,0.00,0.00,0.7256
400,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3424.00,0.00,0.00,0.00,27.00,1.00,8092.59259,0.00,0.00,0.00,0.00,0.90852,0.33326,0.00,0.00,0.99414
412,1334.00,142.00,12673.00,84042.00,1334.00,0.00,108121.00,398784.00,2640832.00,0.00,0.00,0.00,20971.00,667.00,5333.33333,0.00,0.00,0.00,0.00,0.54335,0.48317,0.00,0.00,0.56522
416,1684.00,142.00,15998.00,106092.00,1684.00,0.00,132322.00,509536.00,3377120.00,0.00,0.00,0.00,26815.00,842.00,5972.22222,0.00,0.00,0.00,0.00,0.59024,0.56241,0.00,0.00,0.63035
420,818.00,142.00,7771.00,51534.00,818.00,0.00,66862.00,243392.00,1615520.00,0.00,0.00,0.00,12824.00,409.00,5750.00,0.00,0.00,0.00,0.00,0.65499,0.60557,0.00,0.00,0.6819
424,500.00,142.00,4750.00,31500.00,500.00,0.00,42144.00,150112.00,994400.00,0.00,0.00,0.00,7900.00,250.00,6500.00,0.00,0.00,0.00,0.00,0.82532,0.50132,0.00,0.00,0.84326
428,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99670.00,373600.00,2481216.00,0.00,0.00,0.00,19676.00,625.00,5666.66667,0.00,0.00,0.00,0.00,0.60106,0.52294,0.00,0.00,0.61755
432,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101529.00,359872.00,2384736.00,0.00,0.00,0.00,18927.00,638.00,5833.33333,0.00,0.00,0.00,0.00,0.52345,0.48959,0.00,0.00,0.54106
436,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86877.00,313536.00,2081792.00,0.00,0.00,0.00,16509.00,540.00,5666.66667,0.00,0.00,0.00,0.00,0.49341,0.45457,0.00,0.00,0.51384
440,1768.00,142.00,16796.00,111384.00,1768.00,0.00,138824.00,532576.00,3531520.00,0.00,0.00,0.00,28028.00,884.00,4944.44444,0.00,0.00,0.00,0.00,0.65892,0.63511,0.00,0.00,0.67123
444,966.00,142.00,9177.00,60858.00,966.00,0.00,78243.00,272992.00,1806816.00,0.00,0.00,0.00,14361.00,483.00,5685.18519,0.00,0.00,0.00,0.00,0.53751,0.49481,0.00,0.00,0.56831
448,84.00,142.00,798.00,5292.00,84.00,0.00,7222.00,24768.00,164416.00,0.00,0.00,0.00,1304.00,42.00,5101.85185,0.00,0.00,0.00,0.00,0.59613,0.54903,0.00,0.00,0.72581
452,966.00,142.00,9177.00,60858.00,966.00,0.00,78201.00,272864.00,1809760.00,0.00,0.00,0.00,14361.00,483.00,5027.77778,0.00,0.00,0.00,0.00,0.54585,0.50324,0.00,0.00,0.56801
456,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86722.00,313632.00,2081088.00,0.00,0.00,0.00,16509.00,540.00,5731.48148,0.00,0.00,0.00,0.00,0.48845,0.44988,0.00,0.00,0.50872
460,720.00,142.00,6840.00,45360.00,720.00,0.00,59227.00,208192.00,1378880.00,0.00,0.00,0.00,10968.00,360.00,4601.85185,0.00,0.00,0.00,0.00,0.52013,0.46949,0.00,0.00,0.55023
464,80.00,188.00,760.00,5040.00,80.00,0.00,6880.00,24032.00,159360.00,0.00,0.00,0.00,1265.00,40.00,5518.51852,0.00,0.00,0.00,0.00,0.64349,0.54693,0.00,0.00,0.75196
468,2636.00,142.00,25042.00,166068.00,2636.00,0.00,204017.00,785280.00,5207808.00,0.00,0.00,0.00,41323.00,1318.00,6074.07407,0.00,0.00,0.00,0.00,0.57123,0.51816,0.00,0.00,0.58018
472,832.00,142.00,7904.00,52416.00,832.00,0.00,67780.00,249312.00,1650304.00,0.00,0.00,0.00,13120.00,416.00,4870.37037,0.00,0.00,0.00,0.00,0.31202,0.23347,0.00,0.00,0.34235
476,1216.00,142.00,11552.00,76608.00,1216.00,0.00,96758.00,368352.00,2441504.00,0.00,0.00,0.00,19385.00,608.00,4787.03704,0.00,0.00,0.00,0.00,0.54314,0.50853,0.00,0.00,0.56115
480,272.00,142.00,2584.00,17136.00,272.00,0.00,23268.00,81184.00,538656.00,0.00,0.00,0.00,4274.00,136.00,6212.96296,0.00,0.00,0.00,0.00,0.46085,0.39551,0.00,0.00,0.5274
484,4.00,138.00,38.00,252.00,4.00,0.00,344.00,1216.00,8064.00,0.00,0.00,0.00,64.00,2.00,5527.77778,0.00,0.00,0.00,0.00,0.6348,0.63072,0.00,0.00,0.96324
488,210.00,142.00,1995.00,13230.00,210.00,0.00,17963.00,62816.00,415040.00,0.00,0.00,0.00,3297.00,105.00,5111.11111,0.00,0.00,0.00,0.00,0.61514,0.53794,0.00,0.00,0.6899
492,364.00,142.00,3458.00,22932.00,364.00,0.00,31100.00,107776.00,713760.00,0.00,0.00,0.00,5676.00,182.00,4777.77778,0.00,0.00,0.00,0.00,0.73172,0.58184,0.00,0.00,0.77189
496,2.00,138.00,19.00,126.00,2.00,0.00,172.00,512.00,3424.00,0.00,0.00,0.00,27.00,1.00,5740.74074,0.00,0.00,0.00,0.00,0.58341,0.58146,0.00,0.00,1.04098
508,1334.00,142.00,12673.00,84042.00,1334.00,0.00,107194.00,398304.00,2644064.00,0.00,0.00,0.00,20971.00,667.00,4870.37037,0.00,0.00,0.00,0.00,0.51161,0.47819,0.00,0.00,0.53547
512,1684.00,142.00,15998.00,106092.00,1684.00,0.00,132873.00,509536.00,3380384.00,0.00,0.00,0.00,26815.00,842.00,5083.33333,0.00,0.00,0.00,0.00,0.59386,0.56602,0.00,0.00,0.63791
516,818.00,142.00,7771.00,51534.00,818.00,0.00,66765.00,243680.00,1615680.00,0.00,0.00,0.00,12824.00,409.00,5675.92593,0.00,0.00,0.00,0.00,0.65925,0.61003,0.00,0.00,0.68631
520,500.00,142.00,4750.00,31500.00,500.00,0.00,42039.00,150112.00,995424.00,0.00,0.00,0.00,7900.00,250.00,5231.48148,0.00,0.00,0.00,0.00,0.6807,0.50894,0.00,0.00,0.71264
524,1250.00,142.00,11875.00,78750.00,1250.00,0.00,99967.00,373920.00,2476096.00,0.00,0.00,0.00,19676.00,625.00,4620.37037,0.00,0.00,0.00,0.00,0.5945,0.55935,0.00,0.00,0.61289
528,1276.00,142.00,12122.00,80388.00,1276.00,0.00,101951.00,359328.00,2387136.00,0.00,0.00,0.00,18927.00,638.00,4685.18519,0.00,0.00,0.00,0.00,0.53583,0.50196,0.00,0.00,0.55408
532,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86375.00,313664.00,2078816.00,0.00,0.00,0.00,16509.00,540.00,4592.59259,0.00,0.00,0.00,0.00,0.57954,0.54076,0.00,0.00,0.62808
536,1768.00,188.00,16796.00,111384.00,1768.00,0.00,138595.00,532896.00,3528224.00,0.00,0.00,0.00,28028.00,884.00,4833.33333,0.00,0.00,0.00,0.00,0.65959,0.63578,0.00,0.00,0.68318
540,966.00,142.00,9177.00,60858.00,966.00,0.00,78195.00,272544.00,1810432.00,0.00,0.00,0.00,14361.00,483.00,4592.59259,0.00,0.00,0.00,0.00,0.57814,0.53536,0.00,0.00,0.67915
544,84.00,142.00,798.00,5292.00,84.00,0.00,7224.00,24768.00,164288.00,0.00,0.00,0.00,1304.00,42.00,6175.92593,0.00,0.00,0.00,0.00,0.59942,0.55214,0.00,0.00,0.75032
548,966.00,142.00,9177.00,60858.00,966.00,0.00,78371.00,273088.00,1809408.00,0.00,0.00,0.00,14361.00,483.00,4620.37037,0.00,0.00,0.00,0.00,0.63844,0.59583,0.00,0.00,0.66059
552,1080.00,142.00,10260.00,68040.00,1080.00,0.00,86457.00,313600.00,2079104.00,0.00,0.00,0.00,16509.00,540.00,4703.7037,0.00,0.00,0.00,0.00,0.52753,0.48901,0.00,0.00,0.54791
