EID,l1tex__lsuin_requests.sum,l1tex__texin_requests.sum,sm__inst_executed_pipe_alu.sum,sm__inst_executed_pipe_fma.sum,sm__inst_executed_pipe_lsu.sum,sm__inst_executed_pipe_tex.sum,sm__inst_issued.sum,sm__thread_inst_executed_pipe_alu_pred_on.sum,sm__thread_inst_executed_pipe_fma_pred_on.sum,sm__threads_launched_shader_ps.sum,sm__threads_launched_shader_ps_killmask_off.sum,sm__threads_launched_shader_ps_killmask_on.sum,sm__threads_launched_shader_vs.sum,sm__warps_launched.sum,gpu__time_duration.avg,l1tex__average_t_sector_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_lookup_hit.avg.ratio,l1tex__average_t_sector_pipe_lsu_mem_global_op_ld_lookup_hit.avg.ratio,l1tex__t_sector_hit_rate.avg.ratio,lts__average_t_sector_srcnode_gpc_lookup_hit.avg.ratio,lts__average_t_sector_srcnode_gpc_op_read_lookup_hit.avg.ratio,lts__average_t_sector_srcunit_tex_op_read.avg.ratio,lts__average_t_sector_srcunit_tex_op_read_lookup_hit.avg.ratio,lts__t_sector_hit_rate.avg.ratio
581,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12370.37037,0.00,0.00,0.00,0.00,0.02844,0.02844,0.00,0.00,0.97156
585,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10981.48148,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
589,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10935.18519,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
593,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10990.74074,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
597,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12259.25926,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
601,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11027.77778,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
605,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10972.22222,0.00,0.00,0.00,0.00,0.0285,0.0285,0.00,0.00,0.97387
609,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11027.77778,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
613,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12120.37037,0.00,0.00,0.00,0.00,0.02844,0.02844,0.00,0.00,0.97156
617,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10990.74074,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
621,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10981.48148,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
625,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11027.77778,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
629,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11703.7037,0.00,0.00,0.00,0.00,0.0285,0.0285,0.00,0.00,0.97466
633,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9564.81481,0.00,0.00,0.00,0.00,0.02844,0.02844,0.00,0.00,0.97235
637,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10972.22222,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
641,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10953.7037,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
645,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12092.59259,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
649,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10981.48148,0.00,0.00,0.00,0.00,0.02853,0.02853,0.00,0.00,0.97464
653,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10750.00,0.00,0.00,0.00,0.00,0.0291,0.0291,0.00,0.00,0.98626
657,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11462.96296,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
661,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12574.07407,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
665,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11509.25926,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
669,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10620.37037,0.00,0.00,0.00,0.00,0.02946,0.02946,0.00,0.00,0.99345
673,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12629.62963,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.96423
677,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12601.85185,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
681,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11509.25926,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
685,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11435.18519,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
689,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10981.48148,0.00,0.00,0.00,0.00,0.02903,0.02903,0.00,0.00,0.98548
693,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12805.55556,0.00,0.00,0.00,0.00,0.02808,0.02808,0.00,0.00,0.97192
697,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11657.40741,0.00,0.00,0.00,0.00,0.02808,0.02808,0.00,0.00,0.97192
701,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11768.51852,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
705,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11314.81481,0.00,0.00,0.00,0.00,0.02889,0.02889,0.00,0.00,0.98716
709,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12277.77778,0.00,0.00,0.00,0.00,0.02889,0.02889,0.00,0.00,0.98716
713,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11462.96296,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
717,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11407.40741,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
721,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11509.25926,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
725,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12731.48148,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
729,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11453.7037,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
733,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11425.92593,0.00,0.00,0.00,0.00,0.02808,0.02808,0.00,0.00,0.97192
737,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11509.25926,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
741,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12583.33333,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
745,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11750.00,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
749,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11518.51852,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
753,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11490.74074,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
757,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12731.48148,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97731
761,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11703.7037,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
765,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11870.37037,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
769,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12592.59259,0.00,0.00,0.00,0.00,0.02651,0.02651,0.00,0.00,0.95287
773,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12481.48148,0.00,0.00,0.00,0.00,0.02808,0.02808,0.00,0.00,0.97192
777,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11518.51852,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
781,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10657.40741,0.00,0.00,0.00,0.00,0.02917,0.02917,0.00,0.00,0.98865
785,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10694.44444,0.00,0.00,0.00,0.00,0.02946,0.02946,0.00,0.00,0.99345
789,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11796.2963,0.00,0.00,0.00,0.00,0.02946,0.02946,0.00,0.00,0.99345
793,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11722.22222,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,1.04769
797,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11629.62963,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
801,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11777.77778,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
805,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12842.59259,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
809,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11796.2963,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
813,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12083.33333,0.00,0.00,0.00,0.00,0.02667,0.02667,0.00,0.00,0.94667
817,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11953.7037,0.00,0.00,0.00,0.00,0.02677,0.02677,0.00,0.00,0.95019
821,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13175.92593,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
825,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11518.51852,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
829,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11398.14815,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
833,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11398.14815,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
837,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12564.81481,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,1.00078
841,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10638.88889,0.00,0.00,0.00,0.00,0.02956,0.02956,0.00,0.00,0.99343
845,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11333.33333,0.00,0.00,0.00,0.00,0.02765,0.02765,0.00,0.00,0.96313
849,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11518.51852,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
853,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12648.14815,0.00,0.00,0.00,0.00,0.02808,0.02808,0.00,0.00,0.97192
857,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11583.33333,0.00,0.00,0.00,0.00,0.02817,0.02817,0.00,0.00,0.97496
861,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11240.74074,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
862,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13740.74074,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
863,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13740.74074,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
864,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13694.44444,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
865,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13879.62963,0.00,0.00,0.00,0.00,0.02763,0.02763,0.00,0.00,1.05909
866,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13666.66667,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,1.06154
867,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13712.96296,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,1.06154
868,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13685.18519,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
869,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13675.92593,0.00,0.00,0.00,0.00,0.02761,0.02761,0.00,0.00,1.14417
870,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13944.44444,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,1.20923
871,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12388.88889,0.00,0.00,0.00,0.00,0.02521,0.02521,0.00,0.00,0.87675
872,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12703.7037,0.00,0.00,0.00,0.00,0.02761,0.02761,0.00,0.00,0.96012
873,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12240.74074,0.00,0.00,0.00,0.00,0.02609,0.02609,0.00,0.00,0.98261
877,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11268.51852,0.00,0.00,0.00,0.00,0.02564,0.02564,0.00,0.00,0.89174
878,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12435.18519,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
879,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12425.92593,0.00,0.00,0.00,0.00,0.02521,0.02521,0.00,0.00,0.87675
880,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12425.92593,0.00,0.00,0.00,0.00,0.02314,0.02314,0.00,0.00,0.80463
881,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12453.7037,0.00,0.00,0.00,0.00,0.02138,0.02138,0.00,0.00,0.74347
882,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12462.96296,0.00,0.00,0.00,0.00,0.02761,0.02761,0.00,0.00,0.96012
883,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12435.18519,0.00,0.00,0.00,0.00,0.02387,0.02387,0.00,0.00,0.83024
884,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12675.92593,0.00,0.00,0.00,0.00,0.02763,0.02763,0.00,0.00,0.96086
885,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12444.44444,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
886,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12435.18519,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
887,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12500.00,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
888,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12407.40741,0.00,0.00,0.00,0.00,0.02769,0.02769,0.00,0.00,0.96308
889,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,0.00,0.00,0.00,0.00,0.02875,0.02875,0.00,0.00,1.08307
893,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11583.33333,0.00,0.00,0.00,0.00,0.0299,0.0299,0.00,0.00,0.99834
897,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13305.55556,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,1.05589
898,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14657.40741,0.00,0.00,0.00,0.00,0.02675,0.02675,0.00,0.00,0.94948
899,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14092.59259,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
900,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14879.62963,0.00,0.00,0.00,0.00,0.02449,0.02449,0.00,0.00,0.86939
901,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14314.81481,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
902,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14657.40741,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
903,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14527.77778,0.00,0.00,0.00,0.00,0.02135,0.02135,0.00,0.00,0.75801
904,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14564.81481,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
905,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13092.59259,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
906,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13481.48148,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
907,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11944.44444,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
908,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13018.51852,0.00,0.00,0.00,0.00,0.02675,0.02675,0.00,0.00,0.94948
909,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13268.51852,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
910,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13018.51852,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
911,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13092.59259,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
912,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13351.85185,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
913,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13064.81481,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
914,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13074.07407,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
915,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13083.33333,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
916,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13074.07407,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,1.04173
917,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13074.07407,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
918,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12009.25926,0.00,0.00,0.00,0.00,0.02899,0.02899,0.00,0.00,0.9839
919,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11472.22222,0.00,0.00,0.00,0.00,0.02975,0.02975,0.00,0.00,0.99669
920,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11416.66667,0.00,0.00,0.00,0.00,0.02998,0.02998,0.00,0.00,0.99917
921,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8898.14815,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,1.00
922,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8898.14815,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,1.00
923,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10250.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.99917
927,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13166.66667,0.00,0.00,0.00,0.00,0.02675,0.02675,0.00,0.00,0.94948
928,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13166.66667,0.00,0.00,0.00,0.00,0.02449,0.02449,0.00,0.00,0.86939
929,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13185.18519,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
930,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13046.2963,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
931,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13296.2963,0.00,0.00,0.00,0.00,0.02675,0.02675,0.00,0.00,0.94948
932,0.00,552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13240.74074,0.00,0.00,0.00,0.00,0.02683,0.02683,0.00,0.00,0.95231
